username,nickname,is_verified,is_privateAcc,author_num_likes,author_num_followers,author_num_following,author_num_hearts,author_num_videos,vid_created_time,vid_desc,vid_likes,vid_plays,vid_shares,vid_comments,vid_duration,video_playAddr
editssanty,editssanty,False,False,20700,309500,1,7200000,322,2022-08-03 09:31:44,Lionel Messi 💥👑 Nunca falla ⚽❤️#fyp #foryoupage #foryou #lionelmessi #messi10 #leomessi10 #footballtiktok #footballedit #football #Edit #editssanty #viral #tiktok #destacame #parati,202500,2600000,6982,2777,19,https://v16m-webapp.tiktokcdn-us.com/38326264cd7983717f73b16e781a2970/63605ee5/video/tos/useast2a/tos-useast2a-ve-0068c002/c27a05a36d944883b43fb964475dfef9/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2224&bt=1112&cs=0&ds=3&ft=ebtHKHp8Myq8ZKjjNhe2N.QGfl7Gb&mime_type=video_mp4&qs=0&rc=PGY1ZjVmOmc2PGg1NmYzaEBpam55eGk6Znd2ZTMzNzczM0AtYDYwYzYtX2ExYTJeM2BhYSMwYGM1cjQwc2hgLS1kMTZzcw%3D%3D&l=20221031174833B543AB3BC49447062D03
footballjoe,FootballJOE,True,False,242,488000,30,17500000,850,2022-08-04 01:32:00,Ligue 1 and a World Cup? 👀 #messi #lionelmessi #psg #parissaintgermain #ligue1 #worldcup #cristianoronaldo #cr7 #ronaldo #football #futbol #futebol #soccer #footballtiktok #foryoupage #fyp #fypシ,199500,2000000,697,1976,19,https://v16m-webapp.tiktokcdn-us.com/49456da477c4be72439b27f8f191a3d9/63605ee5/video/tos/useast2a/tos-useast2a-ve-0068c001/84852c075f0a48cfb91ee438b0535eda/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1560&bt=780&cs=0&ds=3&ft=ebtHKHp8Myq8ZKjjNhe2NphRfl7Gb&mime_type=video_mp4&qs=0&rc=PDNmaDk4NjVkNmVoZzhnOEBpM244ZWQ6ZnZkZTMzNzczM0BhNGNfMl42Xy8xMi5gLy4yYSNoL2g0cjQwc2lgLS1kMTZzcw%3D%3D&l=202210311748344AA6A4FD8653DA0648B5
footballfanshop,footballfanshop,False,False,378,166900,116,2300000,133,2022-08-05 00:38:10,"Barca Messi , the best messi#barcamessian #messi #messi_king #messi10 #lionelmessi #footballtiktok #foryou",235700,2600000,3497,2901,12,https://v16m-webapp.tiktokcdn-us.com/aaf163982c84f75b8264d8f50fabee40/63605edc/video/tos/useast2a/tos-useast2a-pve-0068/626a8a389bb049cfbfca448336466174/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3324&bt=1662&cs=0&ds=3&ft=ebtHKHp8Myq8ZHjjNhe2NzPefl7Gb&mime_type=video_mp4&qs=0&rc=ZWk1ZTc6ODU5NTs7aDtnOUBpajprPDw6ZjV5ZTMzNzczM0BgMS0vMDAyXzIxMjU1LmAxYSNwNHNqcjRfXmlgLS1kMTZzcw%3D%3D&l=2022103117483394D6109A1DB49F0651A9
messi_edits_30b,Ciel Sánchez,False,False,13400,94000,80,770000,192,2022-08-05 19:34:31,#parati #lionelmessi #05 #agosto #barcelona #despedida #españa #argentina #vuelve #messi #fyp #foryou,311400,2700000,5798,1880,59,https://v16m-webapp.tiktokcdn-us.com/63beca8f4d0411e3a31622c160949114/63605f09/video/tos/useast2a/tos-useast2a-ve-0068c004/b6bc8bab099b4d1395296f2be5b985e9/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2018&bt=1009&cs=0&ds=3&ft=ebtHKHp8Myq8ZMjjNhe2Nsiufl7Gb&mime_type=video_mp4&qs=0&rc=PDdkZ2hpNDQ1MzUzaWdmM0BpM2tldmg6ZjlpZTMzNzczM0AzMDEwYTYzXjAxXjIvLjMyYSM2NnNycjQwc2pgLS1kMTZzcw%3D%3D&l=2022103117483062D0860DBFEDC60643F1
fut_.random,Fut_.random,False,False,703,82200,34,2500000,130,2022-08-06 05:53:46,Carvajal diciendo la verdad #danicarvajal #goat #cristianoronaldo #lionelmessi #carvajal #periodista #verdad #larealidad,746100,6500000,16000,7762,13,https://v16m-webapp.tiktokcdn-us.com/dc9cd6c9f08033d09479b7b723b1f850/63605ed7/video/tos/useast2a/tos-useast2a-ve-0068c001/5b3db824b210453ab691b4539cf7f28d/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2008&bt=1004&cs=0&ds=3&ft=ebtHKHp8Myq8ZJjjNhe2NnBGfl7Gb&mime_type=video_mp4&qs=0&rc=OmU0PDQ3ZTU0Nmg3Ozg3aUBpam40Omg6ZmpzZTMzNzczM0AtMC0wYDM1XjMxLS42YF42YSNeZDJqcjQwLmpgLS1kMTZzcw%3D%3D&l=20221031174825733A3B917461F5060013
tranvinh_29625,𝙑𝙞𝙣𝙝 𝙁𝙤𝙤𝙩𝙗𝙖𝙡𝙡 🇻🇳,False,False,19700,70000,37,2600000,384,2022-08-06 07:32:55,Barcelona 3-3 Real Madrid. Ngày mà Messi khiến cả thế giới phải nhớ đến tên mình bằng 1 cú hat trick #xuhuong #tiktok #football #lionelmessi #barcelona #realmadrid #elclasico,153800,2800000,375,1277,206,https://v16m-webapp.tiktokcdn-us.com/b0b5b7fa05a4f74592df3eaaa19df4cd/63605fa3/video/tos/useast2a/tos-useast2a-pve-0037-aiso/b3b7f3ee803b4a4da41ae3f82b382080/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=2616&bt=1308&cs=0&ds=3&ft=ebtHKHp8Myq8ZgjjNhe2N8tufl7Gb&mime_type=video_mp4&qs=0&rc=aWc5NmhkZWg0NDdpOjQ7NkBpanZzOjQ6ZjZ0ZTMzZjgzM0AzYF8tY19gXzQxMC1jY2MyYSMvbTQzcjRnYWpgLS1kL2Nzcw%3D%3D&l=20221031174837F069F468D2748506B7A3
yourfavperson05,Grizy27_,False,False,3266,54800,71,1300000,201,2022-08-06 20:34:11,Tiki-taka #barca #fcbarcelona #barcelona #lionelmessi #messi #xavihernandez #iniesta #xaviiniesta #sergiobusquets #football #fyp,462000,5500000,2576,2142,15,https://v16m-webapp.tiktokcdn-us.com/b4d182c09b7b42dca36233cbc04de64d/63605eda/video/tos/useast2a/tos-useast2a-pve-0037-aiso/6d5e274b85c74c17ad78624bdc1ef0fd/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=2070&bt=1035&cs=0&ds=3&ft=ebtHKHp8Myq8ZxjjNhe2Ncuufl7Gb&mime_type=video_mp4&qs=0&rc=ZjMzNDtpZGU4MzNmODwzOEBpM3B4cGc6ZnY4ZTMzZjgzM0BfYy9fLWFjXzUxMy1hLV8uYSNyZTVncjRvcmtgLS1kL2Nzcw%3D%3D&l=202210311748278D9F9D025B768E0660D2
_md_osman,❤︎ 𝕠𝕤𝕞𝕒𝕟 ❤︎,False,False,1494,85300,209,936400,118,2022-08-06 23:10:01,#lionelmessi @tiktok_officialbd,231200,4000000,1582,1056,11,https://v16m-webapp.tiktokcdn-us.com/e9909908be8dda867e4d6fb86ba05ae2/63605edc/video/tos/useast2a/tos-useast2a-pve-0037-aiso/cf873eb3d6b34705a6646a3e50d432bf/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1510&bt=755&cs=0&ds=3&ft=ebtHKHp8Myq8ZHjjNhe2NzPefl7Gb&mime_type=video_mp4&qs=0&rc=NWhpNDloNWZoaTo2ODM4ZkBpaml5Nzw6Zms7ZTMzZjczM0A2LTM2XjIyNmExMjAtLWAtYSNzYDUtcjRfNGtgLS1kMWNzcw%3D%3D&l=2022103117483394D6109A1DB49F0651A9
edits._.de.._.todo_1,dragón ball es god,False,False,58400,6145,2372,337800,87,2022-08-07 05:41:23,al fin leo😭#leomessi #messi #lionelmessi,335100,3000000,3836,3144,24,https://v16m-webapp.tiktokcdn-us.com/8241d90107a63042d712f040f58d9a99/63605ee5/video/tos/useast2a/tos-useast2a-ve-0068c001/5f93fa8b8cd6449fb6f20ac91eaba18e/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2316&bt=1158&cs=0&ds=3&ft=ebtHKHp8Myq8ZQjjNhe2NCG-fl7Gb&mime_type=video_mp4&qs=0&rc=ODY1Zzg2ZGc4OGgzO2lkZ0BpamR5cDs6ZmlnZTMzNzczM0AyL2BjXzEyXy8xNGJjM2IwYSNjZ3JwcjRncmtgLS1kMTZzcw%3D%3D&l=20221031174829493425C26264D90629AF
random_memes13.1,Memardos,False,False,26500,45000,535,2500000,68,2022-08-07 08:47:30,messientoenorme           #futbol #messi #lionelmessi #argentina #tiktok #parati #fypシ,192300,2600000,5229,1265,5,https://v16m-webapp.tiktokcdn-us.com/c486bcf0d1c73ad0c1afd30c42a91d63/63605ed8/video/tos/useast2a/tos-useast2a-ve-0068c004/112dbbba23c24959b74321fa9bb3ef34/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=830&bt=415&cs=0&ds=3&ft=ebtHKHp8Myq8ZAjjNhe2NBKqfl7Gb&mime_type=video_mp4&qs=0&rc=aGQ2aGY8OWc5aGc3PGVpZkBpanRnaDY6ZmxqZTMzNzczM0BiYV9gMzZjNjIxLmEtLTI0YSNwMGBtcjRnamtgLS1kMTZzcw%3D%3D&l=20221031174835BEFED7A55A28AA062909
elcriisx,elcriisx,False,False,160200,252600,2077,4500000,320,2022-08-07 11:51:38,#lionelmessi #motivational #badbunny #6signs #futbol #elcriisx,846800,4700000,10300,2205,45,https://v16m-webapp.tiktokcdn-us.com/527ed19ca35e0a40deec1bb32442c695/63605ef6/video/tos/useast2a/tos-useast2a-ve-0068c004/2bc93b1a56c04e62a50c8db06f89f37f/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1674&bt=837&cs=0&ds=3&ft=ebtHKHp8Myq8ZvjjNhe2NMhyfl7Gb&mime_type=video_mp4&qs=0&rc=ZGZmZzw6NTplZGg4ZGc3aUBpajg7cDc6ZjRtZTMzNzczM0BhX15gMjY0NTQxX2AvLjJjYSNebDIzcjRvYGtgLS1kMTZzcw%3D%3D&l=2022103117482562D0860DBFEDC60643A1
oierbeast,OierBeast,False,False,38100,60700,65,4100000,2811,2022-08-07 22:58:24,"El relato, con unos aplaudimos, con otros criticamos, eh eh, pero que soy objetivo #messi #lionelmessi",640800,4700000,6010,10400,62,https://v16m-webapp.tiktokcdn-us.com/e072960bf81d5fcfa1c6045de9667274/63605f08/video/tos/useast2a/tos-useast2a-ve-0068c003/0155a43a39af4c348f841b1474e6d416/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2362&bt=1181&cs=0&ds=3&ft=ebtHKHp8Myq8ZJjjNhe2NnBGfl7Gb&mime_type=video_mp4&qs=0&rc=NTo8Mzo2MzlmODpoNzk6aEBpM2VueTQ6Znh3ZTMzNzczM0A2NjZiYC4xNTYxM18zNTNjYSM2Zl5hcjRfMGtgLS1kMTZzcw%3D%3D&l=20221031174825733A3B917461F5060013
culers_zone_,FC Barcelona,False,False,95300,170500,238,4800000,431,2022-08-08 20:05:30,"08/08/2021, one year.. #barca #barcelona #messi #leo #neymar #araujo #suarez #fcb #fcbarcelona #cristiano #ronaldo #lionelmessi #fyp #foryou #foryoupage #leomessi #iniesta #aguero #mbappe #CapCut",158000,770000,1593,757,24,https://v16m-webapp.tiktokcdn-us.com/e57205168e2727f481f4115cd216e1e1/63605eed/video/tos/useast2a/tos-useast2a-ve-0068c004/06f511bc74274740a0cbbcd0329ce508/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2956&bt=1478&cs=0&ds=3&ft=ebtHKHp8Myq8ZgjjNhe2N8tufl7Gb&mime_type=video_mp4&qs=0&rc=N2Q6NTk1aGQ8PDVkOWk2NkBpanRsNDg6ZjNpZTMzNzczM0A0Nl9eXjZgXy4xMTQuXmBhYSNiZWNscjRfaGxgLS1kMTZzcw%3D%3D&l=20221031174837F069F468D2748506B7A3
culers_zone_,FC Barcelona,False,False,95300,167600,238,4800000,431,2022-08-08 21:27:34,#barca #barcelona #messi #leo #neymar #araujo #suarez #fcb #fcbarcelona #cristiano #ronaldo #lionelmessi #fyp #foryou #foryoupage #leomessi #iniesta #aguero #mbappe #CapCut,299600,1400000,1617,2438,96,https://v16m-webapp.tiktokcdn-us.com/4937ca868f57c0b369a53fb472207636/63605f2e/video/tos/useast2a/tos-useast2a-ve-0068c003/b933ad2ff13d4d82852b154e64e33594/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3712&bt=1856&cs=0&ds=3&ft=ebtHKHp8Myq8ZMjjNhe2Nsiufl7Gb&mime_type=video_mp4&qs=0&rc=OTw0PDpnZzhoaGdnOjk2NUBpajVrOmY6ZmxqZTMzNzczM0AyMjZiXjQwX2MxLzBjMGEuYSNobWIxcjRvcGxgLS1kMTZzcw%3D%3D&l=2022103117483062D0860DBFEDC60643F1
yaboyzbm,ZBM,False,False,22000,122700,55,4700000,131,2022-08-08 22:43:10,"Lionel Messi, the god amongst men #zbmgang #lionelmessi #messi #barcelonafc #psg #leomessi #barca #trending #foryoupage",166400,941400,2667,2905,173,https://v16m-webapp.tiktokcdn-us.com/1599364b5e8db9f5fde609164ca6d21d/63605f82/video/tos/useast2a/tos-useast2a-ve-0068c003/257321a590e4457fa3b2edfaa9bedd4e/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2190&bt=1095&cs=0&ds=3&ft=ebtHKHp8Myq8ZgjjNhe2N-xtfl7Gb&mime_type=video_mp4&qs=0&rc=aDZoOzU7aTg8ZzllZ2U5M0Bpamxqdmc6ZjlrZTMzNzczM0BgMy4zLjU1NjExYC9eMy9iYSMzXzZhcjQwc2xgLS1kMTZzcw%3D%3D&l=202210311748364AA6A4FD8653DA0648DC
fut_.random,Fut_.random,False,False,703,82200,34,2500000,130,2022-08-09 02:41:02,Los GOATS 🇵🇹🐐 🇦🇷🐐 #cristianoronaldo #lionelmessi #goats #🇵🇹🇦🇷 #jugadores #futbolistas #futuro,237500,2200000,2258,2834,15,https://v16m-webapp.tiktokcdn-us.com/48bb82676564f0319e5dd4047724f5d4/63605ee0/video/tos/useast2a/tos-useast2a-pve-0068/ad279458fc0b4b5fa65f9b2982711c39/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2116&bt=1058&cs=0&ds=3&ft=ebtHKHp8Myq8ZHjjNhe2NzPefl7Gb&mime_type=video_mp4&qs=0&rc=O2ZkOzw3OTs6MzdkMzkzOEBpanJ2O2U6ZjNvZTMzNzczM0AyLy1gY180NV8xMWAwNGM1YSNmanNecjRfZGxgLS1kMTZzcw%3D%3D&l=2022103117483394D6109A1DB49F0651A9
footy_earth1,Footy_Earth1,False,False,4307,19300,2180,1500000,224,2022-08-09 04:55:34,Is this better than part 1? #football #messi #martinez #argentina #footballtiktok #goat #ripple #cold #king #footballskills #footballedit #lionelmessi #barcelona #psg #arsenal #villa #astonvilla #premierleague #goals #goalkeeper #leno #maupay #brighton,172900,1600000,432,539,30,https://v16m-webapp.tiktokcdn-us.com/f881040215c83ea22f78f306bed15491/63605ef2/video/tos/useast2a/tos-useast2a-ve-0068c003/20f0e765f881486894c6476793ef04c8/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3098&bt=1549&cs=0&ds=3&ft=ebtHKHp8Myq8Z4jjNhe2NLeGfl7Gb&mime_type=video_mp4&qs=0&rc=ZGRmNzNkM2k2NjZnPDw4PEBpamZveTQ6ZnhxZTMzNzczM0AwLWFhYjQwNWIxMzQ1Y19jYSNvbF9hcjRfYmxgLS1kMTZzcw%3D%3D&l=20221031174836BEFED7A55A28AA06291E
editssanty,editssanty,False,False,20700,309500,1,7200000,322,2022-08-12 00:45:40,Lionel Messi funny moments😅⚽#fyp #foryoupage #foryou #lionelmessi #messi10 #leomessi10 #funnymoments #football #Edit #editssanty #viral #tiktok #destacame #parati ,494000,3300000,4138,2730,49,https://v16m-webapp.tiktokcdn-us.com/33b5e9aede1009f5fcc7c164fb56e3cc/63605efc/video/tos/useast2a/tos-useast2a-ve-0068c002/446821dbce844a9fa717935daa517d56/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2678&bt=1339&cs=0&ds=3&ft=ebtHKHp8Myq8ZxjjNhe2Ncuufl7Gb&mime_type=video_mp4&qs=0&rc=NGQ7OmQ1Ozw5OmdoOjg5aEBpMzxlcDw6ZjttZTMzNzczM0AwMDExMDY1Xi4xXjUxMV9iYSMxcGsycjRnL25gLS1kMTZzcw%3D%3D&l=202210311748278D9F9D025B768E0660D2
goatlyleoo,Leo 🐐,False,False,1505,9157,27,384200,207,2022-08-14 01:46:09,Neymessi action in an hour 😍 cant wait 🥰 #messi #leomessi #lionelmessi #messiedit #messiedits #fy #fyp #foryou #viral #tiktok #edit #neymar #neymarjr #footballedit #football #parissaintgermain #fcbarcelona #neymessi,206800,1400000,1578,801,12,https://v16m-webapp.tiktokcdn-us.com/9c5c9e002f2590134e7747a1e14a87b8/63605ede/video/tos/useast2a/tos-useast2a-ve-0068c003/8003b1194ccc48f6a61930d131d86cbd/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2072&bt=1036&cs=0&ds=3&ft=ebtHKHp8Myq8ZKjjNhe2N.QGfl7Gb&mime_type=video_mp4&qs=0&rc=ZDo0M2g8N2k6Z2c5PDtmOEBpM3g8cjo6Zm94ZTMzNzczM0AxNTEvMDQtXjQxYzU0MDNgYSMvYGdycjQwM29gLS1kMTZzcw%3D%3D&l=20221031174833B543AB3BC49447062D03
lionel_messii10,lionel messi,False,False,112,162700,404,676100,109,2022-08-14 03:36:22,#lionelmessi #cristianoronaldo #tiktok #fyp #trand #love #اكسبلور #foryou #foryoupage,250000,3100000,8700,5269,14,https://v16m-webapp.tiktokcdn-us.com/dd7c0d98fd7f8b0d6be21d54e0a9e744/63605ede/video/tos/useast2a/tos-useast2a-pve-0068/809bb9987fbb4163957684f306509a24/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1042&bt=521&cs=0&ds=3&ft=ebtHKHp8Myq8ZhjjNhe2Nef7fl7Gb&mime_type=video_mp4&qs=0&rc=Ozw1Zzk8Njo7Zzs0OGY2PEBpM2ZveGQ6ZjZ5ZTMzNzczM0BiNjFgNjU0NWExMzZgLmNgYSMyZjMtcjRvbm9gLS1kMTZzcw%3D%3D&l=2022103117483262D0860DBFEDC6064413
just_football14,Football and stop,False,False,5444,36900,42,640500,41,2022-08-14 19:04:57,Leo😔💔 #messi #lionelmessi #triste #sad #anotherlove #calcio #tomodell #football #edit #viralee #perteeee #neipertee,406000,3300000,2775,2799,112,https://v16m-webapp.tiktokcdn-us.com/5be3b7b494043f8aec7d4e05074a2469/63605f3c/video/tos/useast2a/tos-useast2a-ve-0068c004/7c61f948e17f43708470f67194404ce6/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=724&bt=362&cs=0&ds=3&ft=ebtHKHp8Myq8ZyjjNhe2NCt7fl7Gb&mime_type=video_mp4&qs=0&rc=OWdmaWY0PGQ6NmkzM2c4PEBpamtwZzo6Zm1nZTMzNzczM0AtX2ExLWEyXjQxL2NfLzZhYSNhXzFwcjQwYHBgLS1kMTZzcw%3D%3D&l=2022103117482762D0860DBFEDC60643CD
siege_luxton,Rainbow Six Siege,False,False,2486,4127,27,377500,30,2022-08-14 22:07:22,Bro his laugh💀 #siege #iconic #old #willsmith #gordonramsay #gaming #og #rainbowsixsiege #funny #evil #rel #for #foryou #foryoupage #foryourpage #foru #foryoupageofficiall #xyzbca #fortnite #apex #gamer#game #youtube #insta#instagram #twitter #funnymoments #laughing #ninja #uk #usa#elonmusk #ronaldo #messi#cristianoronaldo #lionelmessi #speed #football#basketball#lebronjames #michaeljordan #lamborghini,347100,2300000,6386,2204,46,https://v16m-webapp.tiktokcdn-us.com/70a1fe7f3193b2317542a26c4fc51113/63605efa/video/tos/useast2a/tos-useast2a-pve-0068/f3af0365a518461e8c3c0b2ba0220f77/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1944&bt=972&cs=0&ds=3&ft=ebtHKHp8Myq8ZyjjNhe2NFD-fl7Gb&mime_type=video_mp4&qs=0&rc=NTY0ZDY2Z2k8NDZkNmdpOEBpamw4dGc6ZmdpZTMzNzczM0AvXjE0YGAwXl4xNDYzNTQxYSMzb3FqcjQwc3BgLS1kMTZzcw%3D%3D&l=2022103117482862D0860DBFEDC60643DA
thebest..messilover,la selección♡,False,False,49300,21200,3114,579800,235,2022-08-14 22:54:09,acá el de messi😋😋 #fyppppppppppppppppppppppp #fyppppppppppppppppppppppp #fyppppppppppppp #VIRAL #viral #popular #ariela640 #parati #foryoupage #messi #lionelmessi #argentina #balondeoro #trend #edits,179300,768800,4192,589,20,https://v16m-webapp.tiktokcdn-us.com/e54f714209e238a4d72262a6e59eee77/63605ee8/video/tos/useast2a/tos-useast2a-ve-0068c003/c9e24d4e12ae40c985d2733dc59cc402/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1934&bt=967&cs=0&ds=3&ft=ebtHKHp8Myq8Z4jjNhe2NLeGfl7Gb&mime_type=video_mp4&qs=0&rc=OGg2aDNlZDRkNzc7ZTxmaEBpanY7bmk6ZjxqZTMzNzczM0AwNl5gYGFjNjUxYjExLV41YSMyMG1xcjRvbHBgLS1kMTZzcw%3D%3D&l=20221031174836BEFED7A55A28AA06291E
https_dibu,aguante argentina hermano,False,False,17400,90600,9987,7600000,1980,2022-08-15 10:55:19,JAJAJJA perdón #benedetto #zambrano #fyppppppppppppppppppppppp #paratipage #argentina #https_dibu #viral #fypシ #lionelmessi  #leomessi #messi #francefootball #seleccionargentina #scaloni #dimaria #elpapugomez #rodrigodepaul #nicootamendi #eldibumartinez #lautaromartinez #emilianomartinez #emimartinez #julianalvarez9 #fyp #fypage #parati #paratii #gallardo,220200,1700000,6696,737,17,https://v16m-webapp.tiktokcdn-us.com/602de5f5dca25242bf0d2bddecdf4662/63605ee2/video/tos/useast2a/tos-useast2a-ve-0068c004/eb745e459c194734959848c5ea5930eb/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1880&bt=940&cs=0&ds=3&ft=ebtHKHp8Myq8ZHjjNhe2NzPefl7Gb&mime_type=video_mp4&qs=0&rc=OTQ4ZDhpZmY5NjNnZjRoaUBpanc3OjU6ZjZ1ZTMzNzczM0AuX2FfNjNiXi0xLzRfMDExYSNwXzBycjRfXnBgLS1kMTZzcw%3D%3D&l=2022103117483394D6109A1DB49F0651A9
hobbybola.update,Hobby Bola,False,False,9559,46800,17,1100000,86,2022-08-15 20:50:33,#kylianmbappe #mbappe #neymar #lionelmessi #messi #parissaintgermain,234700,4400000,420,2853,180,https://v16m-webapp.tiktokcdn-us.com/121d4bf70a4ff8f59ccf1a4a69ef84b2/63605f85/video/tos/useast2a/tos-useast2a-pve-0037-aiso/1cc0505d61b5488282b6f47c1e8c1630/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=1138&bt=569&cs=0&ds=3&ft=ebtHKHp8Myq8ZHjjNhe2NzPefl7Gb&mime_type=video_mp4&qs=0&rc=NTk7ZmY4OTloNWg6NGg4OEBpMzN3dDo6Zjo3ZTMzZjgzM0BjXi41MzEzNi4xYTA2MTIuYSNeYm5jcjQwLnFgLS1kL2Nzcw%3D%3D&l=2022103117483394D6109A1DB49F0651A9
zonauniversal,Zona Universal,False,False,9,50200,2,1100000,53,2022-08-16 15:09:46,Membalas @gege_wibu55 Gimana kalo kamu ngerasain jadi Messi? #messi #lionelmessi #inidia #samasamabelajar,295400,3500000,463,1922,86,https://v16m-webapp.tiktokcdn-us.com/dfba6b39fc6a9472264b46d5a117ac1d/63605f24/video/tos/useast2a/tos-useast2a-pve-0037-aiso/c5bedd9eb32b4c34bba3ff36980ef05d/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=2380&bt=1190&cs=0&ds=3&ft=ebtHKHp8Myq8ZMjjNhe2Nsiufl7Gb&mime_type=video_mp4&qs=0&rc=Zmc2PGY8Zjw3NmQ4O2k7NUBpM2lwcDg6ZnduZTMzZjgzM0AtMDYyNDEzNmIxLmIxMGBiYSNtLi1gcjRvMXFgLS1kL2Nzcw%3D%3D&l=2022103117483062D0860DBFEDC60643F1
eliasdosunmu,Elias Dosunmu,True,False,1888,5400000,34,88300000,470,2022-08-18 00:45:45,Receta del plato favorito de Leo Messi ⚽️ #españa🇪🇸 #españatiktok #andalucia #leomessi #lionelmessi #madrid #barcelona #recetastiktok #comidatiktok #recetasfaciles #recetasrapidasyricas #recetasrapidas,500500,4000000,3427,3711,59,https://v16m-webapp.tiktokcdn-us.com/531fc3d80ccdc5ca7b17c041b733a0c1/63605f05/video/tos/useast2a/tos-useast2a-pve-0068/9f06c5d9840e475f86d07333aca338bc/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2996&bt=1498&cs=0&ds=3&ft=ebtHKHp8Myq8ZxjjNhe2Ncuufl7Gb&mime_type=video_mp4&qs=0&rc=OTQ4NzVnaDtoaDg8ZTpoZ0BpMzk8NWg6ZnRrZTMzNzczM0AxMl80NDA2Xi4xL2NhMjU0YSMvNS9vcjRvZ3JgLS1kMTZzcw%3D%3D&l=202210311748278D9F9D025B768E0660D2
messi._leo10,𝐋𝐢𝐨𝐧𝐞𝐥 𝐌𝐞𝐬𝐬𝐢,False,False,3002,237000,12,4700000,453,2022-08-18 05:17:43,7️⃣👑 | #lionelmessi #fcbarcelona #balondeoro #fubol #fifa #messi7 #mejorjugadordelmundo #football #fypp  #lionelandresmessi #futbol❤️⚽ #balondeoromessi #parati #viral #foryoupage #quierosalirenparati #fypシ #parat #viraaal #lm10 #leomessi #messi #fypシ゚viral,585700,4200000,7705,7089,160,https://v16m-webapp.tiktokcdn-us.com/22a762ecaff95ff4be7303974f29940a/63605f6a/video/tos/useast2a/tos-useast2a-ve-0068c004/bf7f34d699f24878a9198b0f879459fc/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2406&bt=1203&cs=0&ds=3&ft=ebtHKHp8Myq8ZJjjNhe2N1Jnfl7Gb&mime_type=video_mp4&qs=0&rc=Ozs2NTRkNTs0ZTQ4NDlmNUBpamlzNDs6ZndvZTMzNzczM0A2XmMuYi9gXi4xYzBjMTUtYSNyamFpcjQwZ3JgLS1kMTZzcw%3D%3D&l=20221031174826711D4387128BBF067CD5
